latitude,longitude,accommodates,beds,bathrooms,half_bathrooms,shared_bathrooms,room_type_Entire_home/apt,room_type_Hotel_room,room_type_Private_room,room_type_Shared_room,price
-22.98432,-43.20501,6,4.0,1,1,0,1,0,0,0,679.0
-22.987247,-43.190105,4,4.0,3,0,0,1,0,0,0,1286.0
-22.96535,-43.17658,6,1.0,1,0,0,1,0,0,0,1879.0
-22.97378,-43.18771,2,1.0,1,0,0,1,0,0,0,651.0
-22.97553,-43.18974,3,2.0,1,0,1,0,0,1,0,919.0
-22.98327,-43.21745,2,1.0,1,0,0,1,0,0,0,3535.0
-22.97521,-43.41186,2,1.0,1,0,0,1,0,0,0,421.0
-23.002161,-43.308189,4,2.0,1,1,2,0,0,1,0,140.0
-22.97635,-43.41397,2,1.0,1,0,0,1,0,0,0,650.0
-22.96832,-43.18149,7,5.0,2,0,0,1,0,0,0,2650.0
-22.96495,-43.40328,2,1.0,1,0,0,1,0,0,0,235.0
-22.986048,-43.20879,4,3.0,2,0,0,1,0,0,0,3425.0
-22.96755,-43.1799,4,2.0,1,0,0,1,0,0,0,1147.0
-22.98447,-43.20729,4,2.0,2,0,0,1,0,0,0,1700.0
-23.011892,-43.306641,6,3.0,3,1,0,1,0,0,0,1131.0
-22.96351,-43.401,2,1.0,1,0,0,1,0,0,0,350.0
-22.97681,-43.19163,2,1.0,2,0,2,0,0,1,0,620.0
-22.98202,-43.21123,4,2.0,2,0,0,1,0,0,0,2752.0
-22.98457,-43.21306,6,4.0,2,1,0,1,0,0,0,1699.0
-22.979643,-43.190834,2,1.0,1,0,1,0,0,1,0,364.0
-22.99666,-43.23706,4,3.0,1,0,0,1,0,0,0,300.0
-22.92667,-43.17833,2,2.0,1,0,0,1,0,0,0,269.0
-22.97447,-43.41388,3,1.0,1,0,0,1,0,0,0,972.0
-23.0307,-43.47717,4,1.0,1,0,0,1,0,0,0,443.0
-22.964037,-43.174927,4,3.0,1,0,0,1,0,0,0,596.0
-23.030802,-43.476135,4,2.0,1,0,0,1,0,0,0,709.0
-22.950706481933597,-43.19301986694336,2,1.0,1,0,1,0,0,1,0,350.0
-23.00931,-43.29376,6,3.0,4,0,0,1,0,0,0,1200.0
-22.951631152700323,-43.17699662748765,7,3.0,2,0,0,1,0,0,0,907.0
-22.98294258117676,-43.19032287597656,4,2.0,1,0,0,0,0,1,0,604.0
-22.9687,-43.18327,7,4.0,2,0,0,1,0,0,0,1750.0
-22.981611,-43.199696,2,2.0,1,0,1,0,0,1,0,116.0
-23.0029038,-43.2773936,2,1.0,1,0,0,1,0,0,0,320.0
-22.97348,-43.1889,4,2.0,2,0,0,1,0,0,0,721.0
-22.96798,-43.18823,1,1.0,1,1,0,1,0,0,0,614.0
-22.95317,-43.3906,4,3.0,1,0,0,1,0,0,0,220.0
-22.985603,-43.192169,3,2.0,1,1,0,1,0,0,0,986.0
-22.972572068204524,-43.1873686058383,4,1.0,1,0,0,1,0,0,0,1000.0
-22.915541,-43.188904,2,1.0,1,0,0,1,0,0,0,156.0
-22.98327,-43.20046,10,4.0,2,0,0,1,0,0,0,3200.0
-22.97673,-43.48941,6,5.0,1,0,0,1,0,0,0,900.0
-22.98328,-43.20027,8,3.0,1,0,0,0,0,1,0,1140.0
-22.89999,-43.27071,3,1.0,1,0,0,1,0,0,0,300.0
-22.93485,-43.18847,2,1.0,1,0,0,1,0,0,0,100.0
-22.93854,-43.2123,2,1.0,1,0,0,1,0,0,0,774.0
-22.9616,-43.17686,4,2.0,1,0,0,1,0,0,0,1000.0
-22.98308,-43.20123,3,3.0,1,1,0,1,0,0,0,1543.0
-22.98038,-43.20801,6,3.0,3,1,0,1,0,0,0,4286.0
-22.9624,-43.39854,3,1.0,1,0,0,1,0,0,0,250.0
-22.98286,-43.20097,6,4.0,2,0,0,1,0,0,0,3025.0
-22.98158,-43.18934,4,2.0,1,0,0,1,0,0,0,848.0
-22.98437,-43.22134,6,3.0,3,0,0,1,0,0,0,3057.0
-22.96658,-43.19093,5,2.0,2,0,0,1,0,0,0,1086.0
-22.981934,-43.190548,4,2.0,1,0,0,1,0,0,0,781.0
-22.98405,-43.21265,5,3.0,1,1,0,1,0,0,0,400.0
-22.97591,-43.48925,8,4.0,2,0,0,1,0,0,0,537.0
-22.977964,-43.190205,6,5.0,2,1,0,1,0,0,0,2596.0
-23.0064,-43.49237,8,7.0,5,0,0,1,0,0,0,999.0
-22.97876,-43.18963,7,5.0,1,0,0,1,0,0,0,736.0
-23.01125,-43.37396,4,3.0,2,1,0,1,0,0,0,784.0
-22.98532,-43.19197,6,4.0,2,0,0,1,0,0,0,2357.0
-22.96921,-43.18528,4,2.0,1,0,0,1,0,0,0,661.0
-22.982084,-43.193138,5,3.0,3,0,0,1,0,0,0,1857.0
-22.93913,-43.1712,6,7.0,3,0,0,1,0,0,0,3000.0
-22.98218,-43.19859,3,2.0,1,0,0,1,0,0,0,761.0
-22.98236,-43.19478,2,2.0,1,0,0,1,0,0,0,910.0
-22.97448,-43.41357,2,4.0,1,0,0,1,0,0,0,271.0
-22.96753,-43.18955,4,2.0,2,0,0,1,0,0,0,1292.0
-23.009233,-43.437553,5,4.0,2,0,0,1,0,0,0,571.0
-22.9862,-43.19531,6,3.0,3,0,0,1,0,0,0,9000.0
-22.98252,-43.21257,2,1.0,2,0,0,0,0,1,0,200.0
-22.98295,-43.2236,4,2.0,2,0,0,1,0,0,0,1946.0
-22.969669395525266,-43.18659637123346,3,1.0,1,0,1,0,0,1,0,1457.0
-22.98537,-43.19425,6,5.0,2,0,0,1,0,0,0,1259.0
-22.96634,-43.18352,4,1.0,1,0,0,1,0,0,0,536.0
-22.9796584,-43.19118539999999,2,1.0,1,0,0,1,0,0,0,875.0
-22.98455,-43.21965,4,3.0,1,0,0,1,0,0,0,643.0
-23.00547,-43.33041,5,3.0,2,0,0,1,0,0,0,471.0
-22.96915,-43.18461,2,1.0,1,0,0,0,0,1,0,554.0
-22.97999,-43.416,2,1.0,1,0,0,0,0,1,0,117.0
-22.96865,-43.18334,2,1.0,1,0,0,0,0,1,0,429.0
-22.95515,-43.17988,2,1.0,1,0,1,0,0,1,0,529.0
-23.0079,-43.32927,6,3.0,2,0,0,1,0,0,0,999.0
-22.958691,-43.203487,6,4.0,2,0,0,1,0,0,0,1423.0
-22.980768,-43.225346,4,2.0,1,0,0,1,0,0,0,671.0
-22.96744401984113,-43.18834517151117,6,3.0,2,0,0,1,0,0,0,1673.0
-22.98063,-43.19111,4,2.0,1,0,0,1,0,0,0,364.0
-23.02884,-43.47313,6,4.0,2,0,0,1,0,0,0,557.0
-23.003311128402657,-43.37210704313516,2,1.0,1,1,0,1,0,0,0,357.0
-22.96148,-43.17613,4,2.0,1,0,0,1,0,0,0,537.0
-22.98099,-43.20571,5,3.0,2,0,0,1,0,0,0,2725.0
-22.9016,-43.24865,4,1.0,1,0,0,1,0,0,0,1850.0
-22.980256013760133,-43.19856873837447,2,1.0,1,0,1,0,0,1,0,300.0
-23.020159,-43.512009,4,2.0,3,0,0,1,0,0,0,565.0
-23.01208,-43.32674,5,2.0,1,0,0,1,0,0,0,1000.0
-22.97018,-43.39465,6,3.0,2,0,0,1,0,0,0,556.0
-22.92568,-43.23647,1,2.0,2,0,2,0,0,1,0,230.0
-22.9669,-43.3954,6,5.0,1,0,0,1,0,0,0,571.0
-22.98347,-43.20301,3,2.0,1,0,0,1,0,0,0,755.0
-22.968266,-43.183697,4,1.0,1,0,0,1,0,0,0,317.0
-22.935453,-43.189613,5,3.0,1,0,0,1,0,0,0,313.0
-22.96888,-43.18581,5,4.0,3,0,0,1,0,0,0,1036.0
-22.928982693789997,-43.37238111848095,2,1.0,1,0,1,0,0,1,0,85.0
-22.91394,-43.23098,5,3.0,2,0,0,1,0,0,0,914.0
-22.98583,-43.22487,4,2.0,1,0,0,1,0,0,0,1465.0
-22.96104,-43.17527,6,7.0,1,0,0,1,0,0,0,1357.0
-22.96243,-43.17255,2,1.0,1,0,0,1,0,0,0,525.0
-22.97176,-43.38951,6,4.0,2,0,0,1,0,0,0,1112.0
-22.96476,-43.19183,2,1.0,1,0,0,0,0,1,0,115.0
-23.01004,-43.34565,6,4.0,2,0,0,1,0,0,0,750.0
-22.98369640054696,-43.22154766133768,3,2.0,1,0,0,1,0,0,0,2600.0
-23.0315,-43.47956,4,2.0,1,0,0,1,0,0,0,920.0
-22.93657,-43.34036,1,1.0,1,0,1,0,0,1,0,150.0
-22.99363,-43.25712,12,4.0,2,1,0,1,0,0,0,3760.0
-22.96764,-43.183029,6,5.0,2,0,0,1,0,0,0,2457.0
-22.9643,-43.17952,5,2.0,1,0,0,1,0,0,0,313.0
-22.98413848876953,-43.23276519775391,2,1.0,1,0,0,1,0,0,0,292.0
-22.98173,-43.22409,2,2.0,1,0,0,1,0,0,0,389.0
-22.9843,-43.19429,2,2.0,1,0,0,1,0,0,0,905.0
-22.91105,-43.21385,5,4.0,1,1,0,1,0,0,0,761.0
-22.94309,-43.37077,2,1.0,1,0,0,1,0,0,0,680.0
-22.966629,-43.182941,2,1.0,1,1,0,1,0,0,0,875.0
-22.983526,-43.195202,2,1.0,1,0,0,1,0,0,0,374.0
-22.96468,-43.38484,5,2.0,2,0,0,1,0,0,0,729.0
-22.95871,-43.20306,2,1.0,1,1,0,1,0,0,0,251.0
-22.983152,-43.204266,3,1.0,1,0,0,1,0,0,0,1021.0
-22.91799,-43.17802,4,2.0,1,0,0,1,0,0,0,394.0
-23.014723,-43.309029,9,7.0,5,1,0,1,0,0,0,3571.0
-22.96634,-43.18109,4,3.0,1,0,0,1,0,0,0,543.0
-22.981472,-43.218853,2,2.0,2,0,0,1,0,0,0,1051.0
-22.982303901241053,-43.19047885404592,3,2.0,1,1,0,1,0,0,0,550.0
-22.96369,-43.17764,4,2.0,1,0,0,1,0,0,0,516.0
-22.98068,-43.19033,4,2.0,1,1,0,1,0,0,0,964.0
-22.9165,-43.17568,2,1.0,1,0,0,1,0,0,0,336.0
-22.98458,-43.19514,3,1.0,1,0,0,1,0,0,0,1221.0
-22.976149,-43.189899,7,4.0,3,0,0,1,0,0,0,2871.0
-22.98197,-43.19359,2,1.0,1,0,0,1,0,0,0,1297.0
-22.985006,-43.222191,2,4.0,1,0,0,1,0,0,0,1541.0
-23.02140998840332,-43.47053527832031,6,3.0,2,0,0,1,0,0,0,993.0
-22.90056,-43.18216,4,1.0,1,0,0,1,0,0,0,120.0
-22.97077,-43.1838,4,2.0,1,0,0,1,0,0,0,952.0
-22.97113,-43.18343,4,2.0,1,0,0,1,0,0,0,921.0
-22.9832,-43.22793,8,5.0,7,0,0,1,0,0,0,14990.0
-22.96758,-43.18132,4,1.0,1,0,0,1,0,0,0,357.0
-22.9387277,-43.1722445,3,2.0,1,0,0,0,0,1,0,140.0
-22.98329,-43.19377,7,3.0,3,1,0,1,0,0,0,2800.0
-22.96542,-43.1792,3,1.0,1,0,0,1,0,0,0,443.0
-22.96974,-43.18646,5,3.0,1,0,0,1,0,0,0,556.0
-22.94056,-43.17599,6,5.0,1,1,0,1,0,0,0,771.0
-22.986595,-43.192863,6,4.0,3,0,0,1,0,0,0,1286.0
-22.98368,-43.20078,2,1.0,1,1,2,0,0,1,0,250.0
-22.95901,-43.20103,2,2.0,1,1,0,1,0,0,0,450.0
-22.91433,-43.18134,4,1.0,1,0,0,1,0,0,0,571.0
-22.98262,-43.21436,4,3.0,3,0,0,1,0,0,0,1972.0
-22.98217,-43.1924,2,1.0,1,0,0,1,0,0,0,821.0
-22.97265,-43.19196,5,3.0,1,0,0,1,0,0,0,387.0
-23.00982,-43.33314,4,2.0,2,0,0,1,0,0,0,697.0
-22.94582,-43.18163,3,1.0,1,0,0,1,0,0,0,400.0
-22.96866,-43.181412,6,6.0,3,0,0,1,0,0,0,1026.0
-22.96759986877441,-43.18470764160156,7,4.0,3,0,0,1,0,0,0,333.0
-22.98751,-43.19039,3,4.0,1,0,0,1,0,0,0,845.0
-22.798294,-43.173107,6,5.0,2,0,0,1,0,0,0,156.0
-23.02129,-43.47265,5,4.0,2,0,0,1,0,0,0,800.0
-22.96483,-43.17862,6,3.0,1,0,0,1,0,0,0,1013.0
-22.949,-43.18324,2,2.0,1,0,0,1,0,0,0,170.0
-22.97394,-43.38098,7,5.0,2,0,0,1,0,0,0,1326.0
-22.96465,-43.1719,4,2.0,1,0,0,1,0,0,0,757.0
-22.912123,-43.187775,5,3.0,1,0,0,1,0,0,0,239.0
-22.97302,-43.18917,6,2.0,2,1,0,1,0,0,0,1119.0
-22.97084,-43.18451,2,1.0,1,0,1,0,0,1,0,850.0
-22.98638,-43.22688,2,1.0,1,0,1,0,0,1,0,364.0
-22.97303,-43.18734,2,1.0,1,1,0,1,0,0,0,503.0
-22.97115,-43.18398,5,4.0,2,0,0,1,0,0,0,799.0
-22.96980595718487,-43.1902763162223,2,1.0,1,0,0,1,0,0,0,571.0
-22.967463982567708,-43.39669041444097,4,6.0,1,1,0,1,0,0,0,706.0
-22.984193801879883,-43.22341537475586,6,4.0,2,0,0,1,0,0,0,392.0
-22.95629,-43.20215,4,3.0,1,0,0,1,0,0,0,650.0
-22.96193,-43.17594,8,8.0,2,0,0,1,0,0,0,1350.0
-22.94896,-43.18308,3,1.0,1,0,0,1,0,0,0,536.0
-22.9204,-43.21582,2,3.0,1,0,0,1,0,0,0,309.0
-22.98406,-43.19138,2,1.0,1,0,0,1,0,0,0,520.0
-22.95648193359375,-43.20047378540039,4,2.0,1,0,0,1,0,0,0,468.0
-22.98253,-43.19808,2,1.0,1,0,0,0,0,1,0,764.0
-23.00936,-43.34648,5,2.0,2,0,0,1,0,0,0,1307.0
-22.96965,-43.18057,6,3.0,3,0,0,1,0,0,0,7260.0
-23.011369705200195,-43.32135391235352,4,3.0,1,0,0,1,0,0,0,3292.0
-22.95582,-43.175323,4,2.0,1,0,0,1,0,0,0,457.0
-22.98439,-43.1984,3,2.0,1,0,1,0,0,1,0,1032.0
-22.93802,-43.19404,4,2.0,1,0,0,1,0,0,0,507.0
-23.02008,-43.48535,4,6.0,2,0,0,1,0,0,0,280.0
-22.95317,-43.38864,2,1.0,1,0,0,1,0,0,0,120.0
-22.98217,-43.21686,4,3.0,2,0,0,1,0,0,0,893.0
-22.96492,-43.17824,5,4.0,1,0,0,1,0,0,0,1600.0
-22.96422,-43.21854,5,3.0,2,0,0,1,0,0,0,500.0
-22.96150903198712,-43.1684958029384,2,1.0,1,0,0,0,0,1,0,216.0
-22.923908233642575,-43.19076919555664,2,1.0,1,0,0,1,0,0,0,975.0
-22.9628,-43.17801,4,3.0,1,0,0,1,0,0,0,336.0
-22.93312,-43.17644,4,2.0,1,0,0,1,0,0,0,643.0
-22.9818,-43.20521,4,2.0,2,0,0,1,0,0,0,2838.0
-22.9754,-43.19318,6,4.0,2,0,0,1,0,0,0,550.0
-22.923908233642575,-43.19076919555664,4,2.0,2,0,0,1,0,0,0,1950.0
-22.923908233642575,-43.19076919555664,4,3.0,2,0,0,1,0,0,0,1950.0
-22.91162,-43.17687,4,2.0,1,0,0,1,0,0,0,433.0
-22.923908233642575,-43.19076919555664,5,3.0,2,0,0,1,0,0,0,1800.0
-22.9662,-43.39578,4,3.0,1,0,0,1,0,0,0,454.0
-22.97464,-43.18832,2,1.0,1,0,0,0,0,1,0,300.0
-22.95717,-43.18913,2,1.0,1,0,0,0,0,1,0,329.0
-22.96137,-43.32971,10,8.0,5,1,0,1,0,0,0,1363.0
-22.90195,-43.25983,9,1.0,1,1,2,0,0,0,1,220.0
-22.97835731506348,-43.198490142822266,8,5.0,2,1,0,1,0,0,0,2428.0
-22.97183,-43.38668,2,1.0,1,0,0,1,0,0,0,210.0
-22.91322,-43.17849,2,1.0,1,0,0,1,0,0,0,490.0
-22.98621,-43.19456,1,1.0,1,0,0,0,0,1,0,750.0
-23.00363,-43.3406,3,1.0,1,0,0,1,0,0,0,543.0
-22.9829337,-43.2038816,4,2.0,1,0,0,1,0,0,0,2500.0
-23.00162,-43.35061,4,3.0,2,1,0,1,0,0,0,314.0
-23.0056,-43.34039,3,2.0,1,0,0,1,0,0,0,587.0
-22.94942,-43.16411,4,3.0,2,0,0,1,0,0,0,1650.0
-22.9419,-43.19106,5,3.0,1,1,0,1,0,0,0,430.0
-23.00019,-43.27434,13,6.0,9,0,0,1,0,0,0,10000.0
-22.96256,-43.18058,5,2.0,3,0,0,1,0,0,0,1061.0
-22.91083,-43.20341,4,2.0,1,0,0,1,0,0,0,315.0
-22.98789,-43.18861,3,2.0,2,0,0,1,0,0,0,3817.0
-22.94543,-43.18308,3,1.0,1,0,0,1,0,0,0,450.0
-22.97289,-43.18892,3,1.0,1,0,0,1,0,0,0,1007.0
-22.97023,-43.18296,4,2.0,1,0,0,1,0,0,0,780.0
-23.00971,-43.36129,4,4.0,1,0,0,1,0,0,0,829.0
-22.985359,-43.206921,4,2.0,2,0,0,1,0,0,0,900.0
-22.98178,-43.19204,2,2.0,2,0,0,1,0,0,0,646.0
-22.96577,-43.182458,2,1.0,1,0,0,1,0,0,0,643.0
-23.0007,-43.31045,2,2.0,1,0,0,1,0,0,0,466.0
-22.98191,-43.20157,2,1.0,1,0,0,1,0,0,0,570.0
-22.9823,-43.19272,5,4.0,1,0,0,1,0,0,0,800.0
-23.00355,-43.30826,2,1.0,1,0,0,1,0,0,0,200.0
-22.98167,-43.19054,3,2.0,1,0,0,1,0,0,0,429.0
-22.984691619873047,-43.20166778564453,5,3.0,2,0,0,1,0,0,0,1443.0
-22.98449,-43.20019,4,1.0,1,0,0,1,0,0,0,1000.0
-22.917767,-43.188313,3,2.0,1,0,0,1,0,0,0,286.0
-22.97125,-43.39377,5,3.0,1,0,0,1,0,0,0,750.0
-22.912706,-43.17765,4,1.0,1,0,0,1,0,0,0,360.0
-22.910915,-43.193848,2,2.0,1,0,0,1,0,0,0,100.0
-22.96504,-43.19235,3,2.0,1,0,0,1,0,0,0,357.0
-22.9834,-43.19208,3,1.0,1,0,0,1,0,0,0,811.0
-22.98278,-43.20633,5,3.0,2,0,0,1,0,0,0,3203.0
-22.98291,-43.21626,3,2.0,2,0,0,1,0,0,0,2475.0
-22.982941,-43.1917,4,2.0,1,1,0,1,0,0,0,800.0
-22.969109,-43.182148,3,2.0,1,0,0,1,0,0,0,200.0
-22.93951,-43.17745,6,3.0,1,0,0,1,0,0,0,187.0
-23.023394,-43.509636,5,6.0,2,0,0,1,0,0,0,607.0
-22.937586,-43.210964,2,1.0,1,0,0,0,0,1,0,185.0
-22.97698,-43.19005,4,1.0,2,0,0,1,0,0,0,1000.0
-22.98423,-43.21281,3,1.0,1,0,0,1,0,0,0,814.0
-22.98124,-43.20348,4,2.0,2,0,0,1,0,0,0,1065.0
-22.961939,-43.168936,8,5.0,3,0,0,1,0,0,0,1222.0
-22.94989,-43.18674,4,1.0,3,0,0,1,0,0,0,1153.0
-22.91314,-43.18266,3,3.0,1,0,0,1,0,0,0,714.0
-22.827269,-43.318176,2,1.0,1,0,1,0,0,1,0,130.0
-22.92884,-43.17653,2,1.0,1,0,0,1,0,0,0,179.0
-22.96653,-43.18209,3,2.0,1,0,0,1,0,0,0,929.0
-22.96404,-43.17649,2,2.0,1,0,1,0,0,1,0,709.0
-23.01944,-43.54029,3,2.0,1,0,0,1,0,0,0,263.0
-22.98422,-43.19833,2,1.0,1,0,0,1,0,0,0,783.0
-22.96425,-43.17905,2,1.0,1,0,1,0,0,1,0,330.0
-22.97258,-43.18684,4,1.0,1,0,0,1,0,0,0,700.0
-22.98337,-43.19795,6,4.0,2,0,0,1,0,0,0,3310.0
-22.987614,-43.193981,3,2.0,1,1,0,1,0,0,0,979.0
-22.98407,-43.21705,2,1.0,1,0,0,1,0,0,0,850.0
-22.9473,-43.19074,2,1.0,1,0,0,1,0,0,0,293.0
-22.964411,-43.172832,8,6.0,2,1,0,1,0,0,0,1864.0
-22.90309,-43.24806,1,1.0,1,0,1,0,0,1,0,60.0
-22.98487,-43.22568,6,3.0,2,0,0,1,0,0,0,1471.0
-23.00411,-43.34012,3,1.0,1,0,0,1,0,0,0,719.0
-22.949112,-43.183361,4,1.0,1,1,2,0,0,1,0,225.0
-23.02247,-43.48336,6,3.0,2,0,0,1,0,0,0,557.0
-22.96886,-43.1884,4,2.0,1,0,0,1,0,0,0,542.0
-23.010077840431617,-43.3419466399529,6,3.0,7,0,0,1,0,0,0,3500.0
-22.98298,-43.19145,2,2.0,1,0,0,1,0,0,0,740.0
-22.915821,-43.176636,6,2.0,1,0,0,1,0,0,0,507.0
-22.943,-43.18629,2,1.0,1,0,1,0,0,1,0,157.0
-22.9622,-43.17729,6,3.0,1,1,0,1,0,0,0,1086.0
-22.98008,-43.18968,4,3.0,1,0,0,1,0,0,0,382.0
-22.98639,-43.19444,3,2.0,1,0,0,1,0,0,0,1676.0
-22.98407,-43.18909,8,6.0,3,0,0,1,0,0,0,3521.0
-22.98324,-43.21345,2,1.0,1,0,0,0,0,1,0,200.0
-22.967127,-43.336575,4,2.0,1,0,0,1,0,0,0,411.0
-22.982458,-43.190266,5,5.0,1,0,0,1,0,0,0,230.0
-22.96344,-43.17892,2,1.0,1,0,0,0,0,1,0,277.0
-22.98116,-43.22255,4,2.0,3,0,0,1,0,0,0,1400.0
-22.91319274902344,-43.18635940551758,4,2.0,1,0,0,1,0,0,0,300.0
-23.01099,-43.33958,8,5.0,2,1,0,1,0,0,0,2643.0
-22.9648,-43.21681,1,1.0,1,0,1,0,0,1,0,194.0
-22.92738,-43.17296,5,3.0,1,0,0,1,0,0,0,679.0
-22.97462,-43.41294,4,2.0,1,0,0,1,0,0,0,311.0
-22.98121,-43.22058,6,3.0,2,0,0,1,0,0,0,1419.0
-22.98265,-43.19856,4,2.0,2,0,0,1,0,0,0,1550.0
-23.00291,-43.42601,4,2.0,3,0,0,1,0,0,0,510.0
-22.97018,-43.18732,3,2.0,1,0,0,0,0,1,0,140.0
-22.985123,-43.224083,4,2.0,2,0,0,1,0,0,0,1129.0
-22.9841247,-43.19088420000001,4,1.0,1,0,0,1,0,0,0,546.0
-22.97669,-43.22887,5,3.0,3,0,0,1,0,0,0,1003.0
-22.962,-43.17042,2,1.0,1,1,2,0,0,1,0,360.0
-22.96413,-43.16946,4,3.0,2,0,0,1,0,0,0,589.0
-22.9517,-43.17778,6,3.0,4,0,0,1,0,0,0,1490.0
-23.01853,-43.45474,6,5.0,2,0,0,1,0,0,0,1300.0
-22.969667,-43.186886,2,2.0,2,0,0,0,0,1,0,203.0
-22.93342,-43.19386,2,1.0,1,0,0,1,0,0,0,464.0
-22.9711,-43.39444,4,2.0,2,0,0,1,0,0,0,386.0
-22.93574,-43.19483,3,2.0,1,0,0,1,0,0,0,571.0
-22.92898,-43.23509,6,5.0,2,0,0,1,0,0,0,640.0
-22.96666,-43.17826,8,6.0,1,1,0,1,0,0,0,943.0
-22.94940757751465,-43.18592071533203,4,2.0,1,1,0,1,0,0,0,1043.0
-23.00601,-43.42726,5,3.0,1,0,0,1,0,0,0,729.0
-23.00858,-43.34453,6,4.0,2,1,0,1,0,0,0,999.0
-22.98494,-43.22642,3,2.0,1,0,0,1,0,0,0,1100.0
-22.963688,-43.172798,8,8.0,2,0,0,1,0,0,0,1857.0
-22.96565,-43.17801,5,4.0,1,0,0,1,0,0,0,547.0
-22.97,-43.39541,5,7.0,2,1,0,1,0,0,0,327.0
-22.96808,-43.41465,4,1.0,1,0,0,1,0,0,0,900.0
-22.98352,-43.22347,2,1.0,1,0,0,1,0,0,0,506.0
-22.96461,-43.17546,7,4.0,2,1,0,1,0,0,0,2889.0
-22.9102,-43.19464,3,1.0,1,0,0,1,0,0,0,337.0
-22.956934,-43.177933,3,2.0,1,0,0,0,0,1,0,149.0
-22.97162,-43.41485,2,2.0,1,0,0,1,0,0,0,219.0
-22.98146,-43.20182,5,3.0,2,0,0,1,0,0,0,936.0
-22.980087,-43.190742,6,3.0,3,0,0,1,0,0,0,750.0
-22.96979,-43.18663,4,2.0,1,0,0,1,0,0,0,909.0
-22.97318,-43.38333,2,1.0,1,0,1,0,0,1,0,600.0
-22.96981,-43.18654,4,2.0,1,0,0,1,0,0,0,757.0
-23.00568389892578,-43.32993698120117,2,2.0,1,0,1,0,0,1,0,243.0
-22.97361,-43.3819,3,1.0,1,0,0,0,0,1,0,1000.0
-23.0251,-43.47787,5,4.0,1,0,0,1,0,0,0,500.0
-22.91544,-43.1856,2,1.0,1,1,2,0,0,1,0,150.0
-22.9648371,-43.4051458,4,4.0,2,0,0,1,0,0,0,356.0
-22.96179,-43.17482,3,2.0,1,0,1,0,0,1,0,639.0
-22.962408135545047,-43.16939067095518,3,2.0,1,0,0,1,0,0,0,550.0
-22.97597,-43.18908,4,4.0,1,0,0,1,0,0,0,764.0
-22.91512,-43.18213,4,2.0,1,0,0,1,0,0,0,543.0
-22.97767,-43.19159,8,7.0,2,0,0,1,0,0,0,1257.0
-23.02995,-43.47421,4,2.0,1,0,0,1,0,0,0,629.0
-22.91247,-43.185856,2,1.0,1,0,0,1,0,0,0,253.0
-22.9344811,-43.1804911,2,1.0,1,0,0,1,0,0,0,507.0
-22.96721,-43.38511,2,1.0,1,0,0,1,0,0,0,693.0
-22.983755,-43.191898,2,2.0,1,0,1,0,0,1,0,336.0
-22.90811,-43.19106,3,1.0,1,0,0,1,0,0,0,357.0
-22.97329,-43.41236,2,1.0,1,0,0,1,0,0,0,643.0
-22.963678,-43.176495,4,2.0,1,0,0,1,0,0,0,864.0
-22.9225,-43.19019,3,2.0,1,0,1,0,0,1,0,200.0
-22.98101,-43.20017,4,3.0,1,1,0,1,0,0,0,952.0
-22.97582,-43.19004,2,1.0,1,1,2,0,0,1,0,450.0
-22.92152,-43.18255,3,2.0,1,0,0,1,0,0,0,450.0
-22.98645,-43.19285,2,1.0,1,0,0,1,0,0,0,969.0
-22.91976,-43.1804,6,3.0,4,0,0,1,0,0,0,1414.0
-22.97162,-43.4112,3,1.0,1,0,1,0,0,1,0,130.0
-22.91252,-43.18582,3,2.0,1,0,0,1,0,0,0,444.0
-22.96962,-43.18304,6,4.0,1,0,0,1,0,0,0,714.0
-23.02113,-43.47613,2,1.0,1,0,0,0,0,1,0,184.0
-22.97988,-43.19029,5,3.0,2,0,0,1,0,0,0,486.0
-22.98371,-43.19606,2,1.0,1,0,1,0,0,0,1,873.0
-22.96783,-43.18264,3,1.0,1,0,0,1,0,0,0,2600.0
-23.03036,-43.47221,4,4.0,1,0,0,1,0,0,0,871.0
-22.920719,-43.178802,2,1.0,1,0,0,1,0,0,0,514.0
-22.98545,-43.19762,4,1.0,1,0,0,1,0,0,0,828.0
-22.96318,-43.1697,9,5.0,2,0,0,1,0,0,0,1429.0
-23.00905,-43.35871,4,2.0,2,0,0,1,0,0,0,688.0
-22.98357,-43.19596,4,1.0,1,0,0,1,0,0,0,828.0
-23.01574,-43.30808,6,3.0,2,1,0,1,0,0,0,1807.0
-22.911194,-43.172901,4,3.0,1,0,0,1,0,0,0,150.0
-22.98443,-43.20056,4,5.0,2,1,0,1,0,0,0,1114.0
-23.00563,-43.43066,5,3.0,1,0,0,1,0,0,0,763.0
-22.9639,-43.17884,4,3.0,2,0,0,1,0,0,0,1069.0
-22.930387,-43.179428,4,2.0,1,0,0,1,0,0,0,676.0
-22.817802,-43.198021,3,4.0,1,0,0,1,0,0,0,284.0
-22.9647356,-43.1779513,5,4.0,1,0,0,1,0,0,0,840.0
-22.98397,-43.19927,2,1.0,1,0,0,1,0,0,0,746.0
-22.98556,-43.19644,4,3.0,2,0,0,1,0,0,0,284.0
-22.96206,-43.17503,4,2.0,1,0,0,1,0,0,0,206.0
-22.96353,-43.17884,6,3.0,1,0,0,1,0,0,0,749.0
