,id,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
27130,876829772102043833,13,13,1,2023-07-21,2023-12-25,4.85,4.92,4.62,5.0,4.92,4.77,4.77,2.42
27131,876835997647371301,17,17,0,2023-05-07,2023-11-17,4.94,4.94,4.89,5.0,4.94,4.78,4.94,2.14
27132,881274143763497385,9,9,1,2023-07-11,2023-12-11,4.78,4.89,4.67,4.78,4.78,4.89,4.78,1.6
27133,876842024945120351,0,0,0,,,,,,,,,,
27134,879043946212382714,16,16,1,2023-05-03,2023-12-05,5.0,5.0,5.0,5.0,4.94,5.0,4.94,2.01
27135,879078695043623296,19,19,2,2023-05-07,2023-12-25,4.79,4.79,4.84,4.68,4.84,5.0,4.84,2.42
27136,879102060702438421,0,0,0,,,,,,,,,,
27137,881275286627622203,9,9,0,2023-05-07,2023-11-20,4.44,4.44,4.56,4.67,4.56,5.0,4.44,1.14
27138,879106857703142474,7,7,0,2023-05-22,2023-11-19,4.71,4.71,4.57,5.0,4.86,5.0,4.43,0.96
27139,876856260107676206,14,14,0,2023-05-02,2023-11-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.74
27140,881303938741841839,4,4,0,2023-06-10,2023-10-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.59
27141,879150503126664402,13,13,0,2023-05-29,2023-10-08,4.71,4.71,4.43,4.79,4.86,4.43,4.64,1.81
27142,881684883124116641,3,3,0,2023-05-20,2023-07-01,4.0,3.67,4.0,4.67,4.67,5.0,3.33,0.4
27143,876864276042662414,3,3,0,2023-05-06,2023-11-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.38
27144,881719805068570535,0,0,0,,,,,,,,,,
27145,879168221649016913,11,11,2,2023-06-02,2023-12-04,4.91,4.91,4.82,5.0,4.82,4.73,5.0,1.59
27146,881757499995652630,0,0,0,,,,,,,,,,
27147,879200206162216307,5,5,2,2023-11-09,2023-12-18,4.8,5.0,5.0,4.8,5.0,5.0,5.0,3.13
27148,876897483974105871,15,15,0,2023-04-28,2023-11-26,4.87,4.8,4.67,4.93,4.93,4.93,4.87,1.84
27149,881768362823923917,8,8,0,2023-06-26,2023-11-19,4.75,4.63,4.5,4.75,4.75,4.88,4.75,1.3
27150,879513553218892484,0,0,0,,,,,,,,,,
27151,881777551223212209,7,7,0,2023-05-21,2023-10-15,5.0,4.86,5.0,5.0,5.0,5.0,5.0,0.95
27152,879566500668844148,1,1,0,2023-05-21,2023-05-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.14
27153,879592571443088777,10,10,0,2023-05-30,2023-11-04,5.0,5.0,5.0,4.9,5.0,4.8,4.9,1.42
27154,876961972861262573,0,0,0,,,,,,,,,,
27155,876962694815360910,2,2,0,2023-06-11,2023-11-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.3
27156,881789110324652049,16,16,0,2023-06-12,2023-11-25,5.0,4.81,5.0,5.0,5.0,5.0,4.94,2.41
27157,876989252953412214,5,5,0,2023-05-13,2023-07-16,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0.65
27158,877022980567401134,11,11,0,2023-05-16,2023-11-20,5.0,4.91,5.0,5.0,5.0,4.91,5.0,1.47
27159,877274253307148766,14,14,1,2023-05-21,2023-12-11,5.0,5.0,5.0,5.0,5.0,4.73,5.0,1.88
27160,879621807666674360,2,2,0,2023-06-11,2023-11-06,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.3
27161,879645357999592448,5,5,0,2023-05-31,2023-10-31,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.71
27162,879656778964244026,0,0,0,,,,,,,,,,
27163,879684010561183637,19,19,0,2023-05-21,2023-11-25,4.84,5.0,4.84,5.0,5.0,4.84,4.84,2.57
27164,879684897178747011,3,3,0,2023-06-25,2023-11-23,5.0,5.0,5.0,5.0,5.0,4.33,4.33,0.48
27165,881791662469582731,14,14,1,2023-05-25,2023-12-10,4.73,4.93,4.87,5.0,5.0,5.0,4.67,1.91
27166,879688206883689574,0,0,0,,,,,,,,,,
27167,877307607363838897,0,0,0,,,,,,,,,,
27168,881807799693748410,11,11,0,2023-07-02,2023-11-20,4.73,5.0,4.45,5.0,5.0,4.91,4.55,1.83
27169,877349578733672504,13,13,1,2023-05-07,2023-11-29,4.77,4.85,4.77,5.0,4.85,4.77,4.69,1.65
27170,879699760089305841,1,1,0,2023-10-09,2023-10-09,5.0,5.0,5.0,5.0,5.0,4.5,5.0,0.36
27171,879701725836891989,15,15,1,2023-05-08,2023-12-14,4.87,4.87,4.67,5.0,4.93,4.93,4.8,1.92
27172,881921627887217205,24,24,1,2023-05-08,2023-12-11,4.63,4.63,4.5,4.33,4.29,5.0,4.54,3.06
27173,879739357837980599,14,14,0,2023-05-28,2023-11-21,4.86,4.79,4.71,5.0,4.93,4.86,4.79,1.95
27174,881928659649917762,0,0,0,,,,,,,,,,
27175,879765275609685018,0,0,0,,,,,,,,,,
27176,877373777064069786,6,6,1,2023-05-02,2023-12-17,4.5,4.5,4.67,4.83,5.0,5.0,4.67,0.75
27177,881935609181735642,0,0,0,,,,,,,,,,
27178,877426961964763835,8,8,0,2023-05-11,2023-11-29,5.0,4.78,4.67,4.89,4.89,5.0,4.78,1.03
27179,879766107923061818,2,2,0,2023-06-11,2023-11-06,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.3
27180,881956259899735081,5,5,0,2023-10-08,2023-11-20,5.0,5.0,5.0,4.8,5.0,5.0,5.0,1.83
27181,881980899305420311,0,0,0,,,,,,,,,,
27182,879774716098313901,16,16,3,2023-05-08,2023-12-15,4.71,4.71,4.71,4.76,4.88,4.71,4.65,2.03
27183,877471473548738762,6,6,0,2023-06-11,2023-11-22,5.0,4.83,5.0,5.0,5.0,5.0,5.0,0.9
27184,877501433407639905,2,2,0,2023-06-03,2023-06-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.29
27185,881982030409629017,3,3,0,2023-11-05,2023-11-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.67
27186,879807668916563818,9,9,1,2023-06-11,2023-11-30,4.33,4.56,4.0,4.89,4.89,4.78,4.22,1.34
27187,881985320382496563,0,0,0,,,,,,,,,,
27188,881996031651603270,0,0,0,,,,,,,,,,
27189,882059514214063165,1,1,0,2023-08-21,2023-08-21,3.0,4.0,5.0,5.0,4.0,3.0,3.0,0.23
27190,879835239565781523,1,1,0,2023-07-17,2023-07-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.18
27191,882093206100517526,16,16,3,2023-07-23,2023-12-22,5.0,5.0,4.88,4.82,5.0,5.0,5.0,2.98
27192,879900483687085014,0,0,0,,,,,,,,,,
27193,877519416246655615,0,0,0,,,,,,,,,,
27194,882096679932197815,12,12,2,2023-07-05,2023-12-16,4.92,4.83,4.83,5.0,5.0,4.92,4.67,2.03
27195,877533742053239159,16,16,2,2023-07-20,2023-12-13,4.94,5.0,4.94,4.94,5.0,4.88,4.94,2.98
27196,879963560080512056,1,1,0,2023-09-11,2023-09-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.28
27197,882125066534725846,41,41,4,2023-05-21,2023-12-15,5.0,5.0,4.9,4.93,5.0,4.9,5.0,5.49
27198,882130798687581791,0,0,0,,,,,,,,,,
27199,880248187507060084,0,0,0,,,,,,,,,,
27200,880252190297085707,0,0,0,,,,,,,,,,
27201,877548917747325404,20,20,1,2023-05-24,2023-11-30,4.9,4.95,4.95,4.95,5.0,5.0,4.9,2.76
27202,877549906863776073,1,1,0,2023-09-11,2023-09-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.28
27203,877574330205004597,0,0,0,,,,,,,,,,
27204,877624492179118091,1,1,0,2023-11-18,2023-11-18,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.75
27205,882180474826362060,3,3,0,2023-07-15,2023-08-20,4.67,4.0,4.67,5.0,4.67,5.0,4.67,0.54
27206,877630919137395757,20,20,1,2023-05-13,2023-12-10,4.9,5.0,4.89,5.0,5.0,5.0,4.9,2.61
27207,877633198706735502,18,18,0,2023-06-11,2023-11-22,5.0,4.89,4.94,5.0,5.0,4.83,4.89,2.71
27208,880316483853854264,0,0,0,,,,,,,,,,
27209,880320794628871339,2,2,0,2023-06-11,2023-07-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.3
27210,882444191384550295,14,14,2,2023-05-12,2023-12-11,5.0,5.0,4.86,5.0,5.0,5.0,4.86,1.83
27211,880401790318126670,1,1,0,2023-06-11,2023-06-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15
27212,877695311700115704,2,2,0,2023-06-04,2023-06-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.29
27213,882456689551594936,22,22,0,2023-05-21,2023-11-12,4.91,4.95,4.91,5.0,5.0,4.95,4.95,3.0
27214,877740096095043898,5,5,0,2023-06-11,2023-11-19,4.8,4.8,5.0,5.0,5.0,5.0,4.6,0.75
27215,880407057515638746,14,14,2,2023-05-15,2023-12-10,4.64,4.86,4.71,4.93,5.0,4.93,4.64,1.86
27216,882475648899046613,24,24,2,2023-05-07,2023-12-25,4.92,4.92,4.84,5.0,5.0,4.96,4.84,3.03
27217,880422071192458274,9,9,0,2023-06-04,2023-10-30,4.6,4.7,4.7,4.9,4.9,5.0,4.4,1.29
27218,878104470710539661,0,0,0,,,,,,,,,,
27219,882497005377552591,9,9,0,2023-05-28,2023-11-19,5.0,4.9,4.8,4.9,4.9,4.8,4.6,1.24
27220,880470962735086483,0,0,0,,,,,,,,,,
27221,882505377697605846,2,2,2,2023-12-03,2023-12-21,4.5,5.0,4.0,5.0,5.0,4.0,5.0,2.0
27222,878109584450310902,25,25,1,2023-05-01,2023-12-02,4.58,4.81,4.77,4.58,4.73,4.62,4.65,3.07
27223,882541689249589066,13,13,4,2023-07-23,2023-12-18,4.77,5.0,3.85,5.0,4.85,4.85,4.85,2.45
27224,880477396690591652,2,2,0,2023-09-29,2023-11-05,5.0,5.0,4.0,5.0,5.0,5.0,5.0,0.67
27225,882608716247695749,22,22,3,2023-05-08,2023-12-17,4.95,4.95,4.95,5.0,5.0,5.0,4.91,2.83
27226,880498739515513753,0,0,0,,,,,,,,,,
27227,880517072867899127,2,2,0,2023-05-25,2023-10-04,4.5,5.0,5.0,5.0,5.0,5.0,5.0,0.28
27228,880581207634567398,2,2,0,2023-11-05,2023-11-23,4.5,4.5,5.0,5.0,5.0,4.5,5.0,1.13
27229,878165170749404786,0,0,0,,,,,,,,,,
27230,878171235276371742,4,4,0,2023-05-04,2023-11-19,4.75,5.0,4.5,5.0,5.0,5.0,5.0,0.51
27231,882619117300150226,4,4,0,2023-06-11,2023-11-20,4.75,5.0,5.0,5.0,5.0,5.0,4.75,0.6
27232,878176079233554239,9,9,0,2023-07-20,2023-11-22,5.0,4.8,4.9,5.0,5.0,5.0,4.9,1.65
27233,882630640690564129,0,0,0,,,,,,,,,,
27234,878186100644842929,0,0,0,,,,,,,,,,
27235,880586843951859765,0,0,0,,,,,,,,,,
27236,882644797984119744,0,0,0,,,,,,,,,,
27237,882661867290934759,23,23,1,2023-05-25,2023-12-17,4.96,4.92,4.96,4.96,4.96,4.96,4.92,3.14
27238,880621210115625112,0,0,0,,,,,,,,,,
27239,878187986537350022,0,0,0,,,,,,,,,,
27240,878214737025662510,2,2,0,2023-08-21,2023-09-13,5.0,5.0,5.0,5.0,4.5,5.0,5.0,0.47
27241,882700133618686885,26,26,1,2023-05-08,2023-12-09,4.89,4.85,4.89,4.96,4.89,4.96,4.81,3.29
27242,880893212664365740,28,28,3,2023-05-07,2023-12-27,4.9,4.93,4.9,4.93,5.0,4.97,4.93,3.53
27243,882775973501930733,2,2,0,2023-05-29,2023-11-05,5.0,5.0,5.0,5.0,5.0,5.0,4.5,0.28
27244,878222965915414627,1,1,0,2023-10-10,2023-10-10,4.0,4.0,5.0,5.0,4.0,5.0,3.0,0.38
27245,878234289696123306,1,1,0,2023-05-20,2023-05-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.13
27246,878237165419483598,2,2,0,2023-11-06,2023-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.18
27247,882808659362498101,0,0,0,,,,,,,,,,
27248,878244346534121721,1,1,0,2023-05-28,2023-05-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.14
27249,880921610359430385,14,14,0,2023-07-18,2023-11-20,4.57,4.57,4.36,4.71,4.43,5.0,4.57,2.59
27250,882834888725782605,11,11,3,2023-07-23,2023-12-26,4.55,4.64,4.55,4.64,5.0,4.55,4.55,2.08
27251,881002374835776515,1,1,0,2023-11-05,2023-11-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.57
27252,881043559830317580,9,9,3,2023-07-09,2023-12-20,5.0,4.89,5.0,5.0,5.0,5.0,4.89,1.56
27253,878248751131278037,3,3,0,2023-05-01,2023-06-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.37
27254,884338542847187861,7,7,0,2023-09-03,2023-11-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.76
27255,882848811130360236,19,19,2,2023-08-06,2023-12-11,4.95,5.0,4.95,4.89,5.0,4.89,4.95,3.96
27256,882849997818317929,0,0,0,,,,,,,,,,
27257,884622786852305793,7,7,2,2023-05-20,2023-12-11,5.0,5.0,5.0,4.86,5.0,4.71,5.0,0.94
27258,881058724277784495,14,14,0,2023-05-16,2023-11-20,4.86,5.0,4.86,5.0,4.71,5.0,4.5,1.87
27259,882898511020602214,1,1,0,2023-11-05,2023-11-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.58
27260,881152268930517159,7,7,0,2023-05-31,2023-11-02,4.86,4.86,4.86,4.86,5.0,5.0,5.0,0.99
27261,884667944573894957,7,7,0,2023-06-12,2023-10-17,4.43,4.71,4.29,4.29,4.71,4.71,4.43,1.06
27262,884690869863925927,10,10,0,2023-06-04,2023-11-12,4.8,4.9,4.9,4.8,5.0,4.3,4.8,1.46
27263,883171212809795670,2,2,0,2023-05-26,2023-05-29,5.0,5.0,5.0,5.0,5.0,4.0,5.0,0.28
27264,884727643697433493,0,0,0,,,,,,,,,,
27265,884748544828583536,1,1,0,2023-11-20,2023-11-20,1.0,3.0,2.0,3.0,4.0,4.0,2.0,0.81
27266,884749842007868909,0,0,0,,,,,,,,,,
27267,881164145514649164,27,27,2,2023-05-06,2023-12-03,4.89,4.96,4.89,4.96,5.0,4.93,4.78,3.45
27268,881180199904411607,5,5,0,2023-06-11,2023-09-10,4.8,5.0,5.0,5.0,5.0,4.8,4.8,0.75
27269,881214960691719287,12,12,1,2023-06-11,2023-12-10,4.77,4.69,4.77,5.0,4.92,5.0,4.54,1.77
27270,883205854191232857,6,6,2,2023-06-11,2023-12-16,5.0,5.0,4.67,5.0,5.0,5.0,4.83,0.9
27271,883214079367672557,1,1,0,2023-09-03,2023-09-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.26
27272,881217707448993459,2,2,2,2023-11-28,2023-12-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0
27273,884753012622498530,1,1,0,2023-07-28,2023-07-28,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.19
27274,884757419117948870,1,1,0,2023-06-12,2023-06-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15
27275,883247792666753295,0,0,0,,,,,,,,,,
27276,884760765033996071,1,1,0,2023-11-05,2023-11-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.58
27277,881232886909579597,0,0,0,,,,,,,,,,
27278,881271013667016191,8,8,0,2023-05-08,2023-10-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.02
27279,883261305022106349,0,0,0,,,,,,,,,,
27280,887564540075517035,3,3,0,2023-05-22,2023-09-17,5.0,4.67,4.67,5.0,4.33,4.33,4.67,0.41
27281,887570636163114832,15,15,1,2023-05-21,2023-12-10,4.93,5.0,4.87,5.0,5.0,4.93,4.93,2.03
27282,884801486704881318,26,26,3,2023-05-22,2023-12-08,4.81,4.88,4.85,4.88,4.88,5.0,4.77,3.56
27283,884807919481326288,2,2,0,2023-09-10,2023-09-26,5.0,4.5,5.0,5.0,5.0,5.0,5.0,0.55
27284,883263549968455688,4,4,0,2023-05-14,2023-07-24,5.0,5.0,5.0,5.0,5.0,5.0,4.75,0.53
27285,884814662739417833,2,2,0,2023-06-13,2023-11-06,4.5,4.5,5.0,4.5,4.5,4.5,4.0,0.3
27286,887615616287986902,8,8,0,2023-05-26,2023-09-17,4.63,4.88,4.63,4.75,4.88,5.0,4.88,1.11
27287,887631719017765557,26,26,3,2023-06-13,2023-12-11,4.88,4.96,4.88,4.96,4.92,5.0,4.85,3.96
27288,883274350566608636,9,9,3,2023-06-11,2023-12-26,4.67,4.56,4.67,4.89,4.56,5.0,4.56,1.34
27289,887638598382027985,0,0,0,,,,,,,,,,
27290,884865852242608833,0,0,0,,,,,,,,,,
27291,883315780634615654,3,3,0,2023-06-11,2023-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.45
27292,884915513552136579,2,2,0,2023-09-19,2023-11-09,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.6
27293,884923206146683034,5,5,0,2023-05-14,2023-07-17,4.8,4.8,4.6,4.6,4.8,5.0,4.8,0.66
27294,884952227245464088,0,0,0,,,,,,,,,,
27295,883386948472991176,17,17,0,2023-05-28,2023-11-24,5.0,5.0,4.94,5.0,4.94,4.94,5.0,2.38
27296,885243443604072261,5,5,0,2023-05-14,2023-11-20,4.8,4.8,4.8,4.8,5.0,4.8,4.8,0.66
27297,885298254065295460,14,14,1,2023-06-12,2023-12-05,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.08
27298,887658281847670367,0,0,0,,,,,,,,,,
27299,887678506216399404,3,3,0,2023-06-25,2023-09-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.49
27300,883397209686699496,0,0,0,,,,,,,,,,
27301,887679286419267550,37,37,5,2023-05-18,2023-12-22,4.92,4.95,4.76,4.89,4.84,4.92,4.92,4.96
27302,885336518052496205,6,6,1,2023-10-24,2023-12-15,5.0,5.0,5.0,5.0,5.0,4.67,4.83,2.73
27303,883421468005066492,6,6,1,2023-05-07,2023-12-18,4.83,4.67,5.0,5.0,4.83,4.83,5.0,0.77
27304,885392520209545792,1,1,0,2023-11-19,2023-11-19,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.75
27305,887683217150850452,0,0,0,,,,,,,,,,
27306,883450792968858559,28,28,1,2023-05-10,2023-12-04,4.82,4.93,4.68,4.89,4.75,4.86,4.86,3.64
27307,887703419299753843,12,12,1,2023-05-23,2023-12-17,5.0,5.0,4.92,5.0,5.0,5.0,4.92,1.65
27308,885396373207584047,5,5,1,2023-07-16,2023-12-11,5.0,5.0,5.0,5.0,5.0,5.0,4.8,0.9
27309,883457097197863853,0,0,0,,,,,,,,,,
27310,885440613244905522,19,19,2,2023-05-17,2023-12-20,4.74,4.74,4.74,4.74,4.79,5.0,4.79,2.54
27311,883476211654884467,10,10,2,2023-05-07,2023-12-17,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.27
27312,887707286805848048,7,7,1,2023-06-25,2023-12-19,4.86,4.86,5.0,5.0,5.0,4.57,4.86,1.14
27313,883489503081635177,0,0,0,,,,,,,,,,
27314,887716619723592870,0,0,0,,,,,,,,,,
27315,887716836447778917,17,17,1,2023-05-27,2023-12-04,4.71,5.0,4.88,5.0,5.0,5.0,4.76,2.36
27316,887722768350205475,4,4,0,2023-09-10,2023-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.11
27317,885499457438460812,19,19,2,2023-06-16,2023-12-23,4.95,4.95,4.89,4.95,4.79,4.95,4.89,2.94
27318,885511355898473919,1,1,0,2023-06-12,2023-06-12,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15
27319,883497972453161080,4,4,2,2023-09-18,2023-12-15,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.18
27320,887817785057326675,12,12,0,2023-05-29,2023-11-07,5.0,5.0,4.92,5.0,4.92,4.83,4.92,1.69
27321,883537640220834132,0,0,0,,,,,,,,,,
27322,885520120951451996,3,3,0,2023-05-15,2023-06-11,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.4
27323,883557972864579553,0,0,0,,,,,,,,,,
27324,885532274992500786,3,3,0,2023-07-23,2023-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.56
27325,887847943473133858,9,9,0,2023-05-28,2023-11-06,4.89,5.0,4.89,5.0,5.0,5.0,4.89,1.26
27326,883912963036288664,10,10,1,2023-08-21,2023-12-08,4.91,4.91,5.0,4.91,4.91,4.91,4.82,2.27
27327,887874708549692764,0,0,0,,,,,,,,,,
27328,887890717343912349,28,28,1,2023-05-22,2023-12-02,4.9,4.97,4.9,4.97,5.0,4.9,4.86,3.77
27329,887893859214617617,0,0,0,,,,,,,,,,
27330,885562929947077664,0,0,0,,,,,,,,,,
27331,885562938867148996,2,2,0,2023-09-11,2023-11-24,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.55
27332,885587458894894776,14,14,2,2023-06-23,2023-12-12,4.93,4.87,4.73,5.0,4.93,5.0,4.93,2.2
27333,883936170009597275,3,3,0,2023-09-10,2023-11-19,5.0,5.0,5.0,5.0,5.0,4.33,4.67,0.83
27334,885639882523798576,0,0,0,,,,,,,,,,
27335,887932181264388677,22,22,4,2023-05-28,2023-12-17,4.91,5.0,4.77,5.0,5.0,4.82,4.77,3.07
27336,883951277576100434,0,0,0,,,,,,,,,,
27337,885646434852795543,0,0,0,,,,,,,,,,
27338,883958764912347167,12,12,1,2023-05-14,2023-12-11,4.75,4.58,4.75,5.0,4.92,4.67,4.67,1.57
27339,883989354721715359,7,7,2,2023-06-30,2023-12-17,5.0,4.71,4.57,5.0,4.86,5.0,4.86,1.15
27340,885666729569856645,0,0,0,,,,,,,,,,
27341,885678261966466067,4,4,0,2023-05-28,2023-11-20,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.56
27342,888123253470910077,24,24,0,2023-05-14,2023-11-22,4.96,4.88,4.79,4.88,4.96,4.79,4.88,3.16
27343,888251246407681859,21,21,2,2023-06-14,2023-12-03,4.95,4.95,5.0,4.95,5.0,4.95,4.9,3.18
27344,884020690417001238,10,10,1,2023-05-18,2023-12-15,4.9,4.8,4.8,5.0,5.0,4.9,4.9,1.33
27345,888288430719721861,20,20,0,2023-05-21,2023-11-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.7
27346,885681577594526421,3,3,0,2023-06-12,2023-11-22,5.0,4.75,4.5,5.0,4.75,5.0,4.75,0.45
27347,884042298357441137,2,2,0,2023-11-06,2023-11-21,5.0,4.0,5.0,5.0,5.0,5.0,5.0,1.18
27348,885682099404607622,15,15,0,2023-05-27,2023-11-20,5.0,5.0,5.0,5.0,5.0,4.94,5.0,2.06
27349,888291902046555725,5,5,0,2023-06-12,2023-07-15,4.8,4.4,4.6,5.0,5.0,5.0,4.8,0.76
27350,884077369420907708,0,0,0,,,,,,,,,,
27351,888299072935350186,0,0,0,,,,,,,,,,
27352,888303743032736974,8,8,0,2023-09-15,2023-11-14,5.0,5.0,4.89,5.0,5.0,5.0,4.89,2.24
27353,888305496075228382,3,3,0,2023-05-14,2023-09-10,5.0,5.0,5.0,5.0,5.0,4.67,5.0,0.4
27354,884126632571853101,23,23,3,2023-05-27,2023-12-20,4.83,4.78,4.52,4.83,4.78,4.87,4.7,3.22
27355,888354944617368313,15,15,1,2023-05-28,2023-12-25,4.93,5.0,5.0,5.0,5.0,5.0,5.0,2.11
27356,886050894771318273,16,16,4,2023-08-03,2023-12-21,5.0,4.94,4.89,5.0,5.0,4.83,5.0,3.2
27357,884143200831773956,0,0,0,,,,,,,,,,
27358,886073708682725476,0,0,0,,,,,,,,,,
27359,886084283742438446,0,0,0,,,,,,,,,,
27360,888388345216612662,1,1,0,2023-09-10,2023-09-10,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.27
27361,884146635197085436,0,0,0,,,,,,,,,,
27362,888388734151941549,0,0,0,,,,,,,,,,
27363,884146919559837319,19,19,3,2023-05-11,2023-12-11,4.79,4.95,4.79,5.0,4.95,4.89,4.84,2.48
27364,886123263014835389,0,0,0,,,,,,,,,,
27365,884163665755078769,4,4,0,2023-06-11,2023-11-20,4.75,5.0,4.25,5.0,5.0,5.0,4.75,0.6
27366,886142501522717910,3,3,1,2023-11-01,2023-12-14,5.0,5.0,4.67,5.0,5.0,4.67,5.0,1.61
27367,886146366702185478,0,0,0,,,,,,,,,,
27368,888417992793037542,1,1,0,2023-11-21,2023-11-21,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.83
27369,884176877863699666,2,2,1,2023-11-19,2023-12-19,5.0,4.5,4.0,5.0,4.5,5.0,5.0,1.58
27370,888426624013854583,10,10,0,2023-06-12,2023-11-25,5.0,5.0,4.9,5.0,5.0,5.0,5.0,1.51
27371,884204408650965150,16,16,2,2023-06-02,2023-12-10,4.88,4.75,5.0,4.93,4.88,4.81,4.69,2.31
27372,888433154699983585,1,1,0,2023-06-12,2023-06-12,5.0,5.0,5.0,5.0,5.0,5.0,4.0,0.15
27373,886167839998394541,19,19,3,2023-05-21,2023-12-18,4.79,4.79,4.84,4.89,4.84,4.95,4.79,2.58
27374,886243477744637974,29,29,4,2023-05-21,2023-12-17,4.93,5.0,4.86,4.97,5.0,4.9,4.86,3.94
27375,884260516266846028,23,23,2,2023-05-09,2023-12-11,4.87,4.87,4.65,5.0,5.0,5.0,4.87,2.96
27376,886271881302358821,0,0,0,,,,,,,,,,
27377,888443275260769061,3,3,0,2023-08-25,2023-11-22,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.71
27378,884301018560666193,0,0,0,,,,,,,,,,
27379,888444590663083183,0,0,0,,,,,,,,,,
27380,886301900598388815,9,9,1,2023-05-22,2023-12-09,4.7,4.7,4.6,4.8,4.7,4.8,4.7,1.21
27381,890962222451737050,0,0,0,,,,,,,,,,
27382,888450747658085552,10,10,1,2023-06-18,2023-12-04,4.9,5.0,5.0,5.0,5.0,5.0,4.8,1.56
27383,891149732196990257,0,0,0,,,,,,,,,,
27384,888485760329767397,5,5,0,2023-06-28,2023-11-20,5.0,4.8,5.0,4.8,5.0,4.2,5.0,0.82
27385,886333625929803306,11,11,1,2023-06-27,2023-12-11,4.82,4.64,4.73,5.0,4.91,5.0,4.82,1.78
27386,886353092068927786,24,24,1,2023-06-11,2023-12-22,4.88,4.88,4.83,4.92,4.96,5.0,4.75,3.6
27387,891265534149674278,6,6,0,2023-06-11,2023-11-20,5.0,4.83,5.0,5.0,4.83,5.0,5.0,0.9
27388,886371284614005872,5,5,1,2023-05-29,2023-12-03,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.7
27389,888504677906304085,4,4,0,2023-08-20,2023-11-19,4.75,4.75,5.0,5.0,5.0,5.0,4.75,0.92
27390,891267503005652329,18,18,0,2023-05-21,2023-11-16,4.89,4.83,4.78,5.0,4.89,4.89,4.72,2.45
27391,888649625886946433,9,9,0,2023-07-13,2023-11-21,4.89,4.89,4.89,5.0,5.0,5.0,4.78,1.61
27392,888691146923958723,15,15,0,2023-06-11,2023-11-20,4.73,4.73,4.87,4.73,4.8,4.73,4.8,2.24
27393,886401168482450957,12,12,0,2023-05-22,2023-11-27,5.0,4.92,4.83,5.0,5.0,4.83,5.0,1.63
27394,891346633743964297,4,4,0,2023-07-31,2023-10-04,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.8
