,id,listing_url,scrape_id,last_scraped,source,license,calendar_updated,calendar_last_scraped
203,490098,https://www.airbnb.com/rooms/490098,20231226034138,2023-12-26,city scrape,,,2023-12-26
204,492856,https://www.airbnb.com/rooms/492856,20231226034138,2023-12-27,city scrape,,,2023-12-27
205,186604,https://www.airbnb.com/rooms/186604,20231226034138,2023-12-28,city scrape,,,2023-12-28
206,493569,https://www.airbnb.com/rooms/493569,20231226034138,2023-12-26,city scrape,,,2023-12-26
207,313223,https://www.airbnb.com/rooms/313223,20231226034138,2023-12-26,city scrape,,,2023-12-26
208,315102,https://www.airbnb.com/rooms/315102,20231226034138,2023-12-26,city scrape,,,2023-12-26
209,188155,https://www.airbnb.com/rooms/188155,20231226034138,2023-12-30,city scrape,,,2023-12-30
210,190906,https://www.airbnb.com/rooms/190906,20231226034138,2023-12-28,city scrape,,,2023-12-28
211,315109,https://www.airbnb.com/rooms/315109,20231226034138,2023-12-26,city scrape,,,2023-12-26
212,316652,https://www.airbnb.com/rooms/316652,20231226034138,2023-12-28,city scrape,,,2023-12-28
213,494903,https://www.airbnb.com/rooms/494903,20231226034138,2023-12-28,city scrape,,,2023-12-28
214,496174,https://www.airbnb.com/rooms/496174,20231226034138,2023-12-28,city scrape,,,2023-12-28
215,191955,https://www.airbnb.com/rooms/191955,20231226034138,2023-12-28,city scrape,,,2023-12-28
216,321061,https://www.airbnb.com/rooms/321061,20231226034138,2023-12-27,city scrape,,,2023-12-27
217,198665,https://www.airbnb.com/rooms/198665,20231226034138,2023-12-28,city scrape,,,2023-12-28
218,200568,https://www.airbnb.com/rooms/200568,20231226034138,2023-12-27,city scrape,,,2023-12-27
219,321637,https://www.airbnb.com/rooms/321637,20231226034138,2023-12-28,city scrape,,,2023-12-28
220,321648,https://www.airbnb.com/rooms/321648,20231226034138,2023-12-28,city scrape,,,2023-12-28
221,504174,https://www.airbnb.com/rooms/504174,20231226034138,2023-12-26,city scrape,,,2023-12-26
222,202778,https://www.airbnb.com/rooms/202778,20231226034138,2023-12-27,city scrape,,,2023-12-27
223,321802,https://www.airbnb.com/rooms/321802,20231226034138,2023-12-28,city scrape,,,2023-12-28
224,203139,https://www.airbnb.com/rooms/203139,20231226034138,2023-12-28,city scrape,,,2023-12-28
225,322004,https://www.airbnb.com/rooms/322004,20231226034138,2023-12-26,city scrape,,,2023-12-26
226,323213,https://www.airbnb.com/rooms/323213,20231226034138,2023-12-26,city scrape,,,2023-12-26
227,505165,https://www.airbnb.com/rooms/505165,20231226034138,2023-12-26,city scrape,,,2023-12-26
228,209671,https://www.airbnb.com/rooms/209671,20231226034138,2023-12-26,city scrape,,,2023-12-26
229,507900,https://www.airbnb.com/rooms/507900,20231226034138,2023-12-28,city scrape,,,2023-12-28
230,508383,https://www.airbnb.com/rooms/508383,20231226034138,2023-12-26,city scrape,,,2023-12-26
231,324324,https://www.airbnb.com/rooms/324324,20231226034138,2023-12-27,city scrape,,,2023-12-27
232,324541,https://www.airbnb.com/rooms/324541,20231226034138,2023-12-28,city scrape,,,2023-12-28
233,216436,https://www.airbnb.com/rooms/216436,20231226034138,2023-12-28,city scrape,,,2023-12-28
234,509929,https://www.airbnb.com/rooms/509929,20231226034138,2023-12-26,city scrape,,,2023-12-26
235,735804,https://www.airbnb.com/rooms/735804,20231226034138,2023-12-27,previous scrape,,,2023-12-27
236,854496,https://www.airbnb.com/rooms/854496,20231226034138,2023-12-26,city scrape,,,2023-12-26
237,743447,https://www.airbnb.com/rooms/743447,20231226034138,2023-12-26,city scrape,,,2023-12-26
238,745687,https://www.airbnb.com/rooms/745687,20231226034138,2023-12-26,city scrape,,,2023-12-26
239,510354,https://www.airbnb.com/rooms/510354,20231226034138,2023-12-27,city scrape,,,2023-12-27
240,854771,https://www.airbnb.com/rooms/854771,20231226034138,2023-12-30,city scrape,,,2023-12-30
241,512634,https://www.airbnb.com/rooms/512634,20231226034138,2023-12-26,city scrape,,,2023-12-26
242,514889,https://www.airbnb.com/rooms/514889,20231226034138,2023-12-27,city scrape,,,2023-12-27
